locus_tag,gene,Tminus30,Tminus15,T0,T15,T30,T60,T150,T330,Tminus30_Tminus15,Tminus15_T0,T0_T15,T15_T30,T30_T60,T60_T150,T150_T330
BSU32220,yutI,-1.216908542,-1.111173404,-1.280461477,0.643678806,0.814575552,0.839395697,0.61554623,0.695347137,0,0,1,0,0,0,0
BSU06630,yerH,-1.323932345,-1.016621009,-1.232220375,0.575749918,0.54933096,0.959042278,0.613437945,0.875212628,0,0,1,0,0,0,0
BSU35180,csbA,-1.203273657,-0.991768293,-1.382910427,0.645614942,0.554206639,0.968548045,0.72176456,0.68781819,0,0,1,0,0,0,0
BSU10000,yhaH,-1.260190004,-1.085818708,-1.2587063,0.627958749,0.720138758,0.905856099,0.638018558,0.712742847,0,0,1,0,0,0,0
BSU40360,htrC,-1.204314093,-0.975977738,-1.401086232,0.608708918,0.712175429,0.750318623,0.592238598,0.917936496,0,0,1,0,0,0,0
BSU21850,ypiP,-1.20030347,-1.044377718,-1.295194549,1.088731647,0.463433348,0.829942539,0.45260554,0.705162664,0,0,1,0,0,0,0
BSU33370,yvgK,-1.190926357,-1.114328318,-1.273422423,0.921963023,0.808564043,0.720144992,0.391138378,0.736866662,0,0,1,0,0,0,0
BSU30060,ytfP,-1.159539329,-1.091788287,-1.268280649,0.868173456,0.84924068,0.776258152,0.158604359,0.867331617,0,0,1,0,0,0,0
BSU32630,yurR,-1.249795642,-1.018369922,-1.225126513,1.022131136,0.460500194,1.050150329,0.28140822,0.679102198,0,0,1,0,0,0,0
BSU33590,yvaG,-1.037150307,-1.029389686,-1.456177524,0.957459206,0.584488722,0.967716242,0.64116447,0.371888875,0,0,1,0,0,0,0
BSU37140,ywjG,-1.182696544,-1.040104348,-1.300903289,0.947622359,0.671434699,1.014478756,0.282476121,0.607692246,0,0,1,0,0,0,0
BSU40760,yyaP,-1.189557678,-0.910838016,-1.418299806,0.681993692,0.986798099,0.750106926,0.287763379,0.812033406,0,0,1,0,0,0,0
BSU06930,yesK,-1.205071366,-1.010457769,-1.169308229,0.763735255,0.608219406,1.085727424,-0.083076496,1.010231774,0,0,1,0,0,0,0
BSU36290,ywpJ,-1.323581558,-1.041400965,-1.20963131,0.969934073,0.50146364,0.65266677,0.848053897,0.602495452,0,0,1,0,0,0,0
BSU22230,ypqE,-1.161647567,-1.033106511,-1.346379525,0.940273377,0.72818594,0.847514908,0.275512336,0.749647041,0,0,1,0,0,0,0
BSU02030,ybdM,-1.226543045,-0.876284124,-1.437439484,0.845506132,0.569939057,0.872774327,0.430794433,0.821252703,0,0,1,0,0,0,0
BSU14990,ylbF,-1.206569538,-1.091251471,-1.253147307,0.897261278,0.851659485,0.897972001,0.315015318,0.589060235,0,0,1,0,0,0,0
BSU21970,ypeP,-1.248445033,-0.809693388,-1.448223755,0.953083401,0.485200038,0.970049221,0.528857573,0.569171943,0,0,1,0,0,0,0
BSU00030,yaaA,-1.217051122,-0.991404579,-1.374676551,0.703873941,0.630917299,0.948854526,0.586437365,0.71304912,0,0,1,0,0,0,0
BSU00630,yabR,-1.231648596,-1.084493901,-1.271315747,0.631792967,0.780970023,0.753023858,0.482828301,0.938843095,0,0,1,0,0,0,0
BSU08020,yfjO,-1.213837395,-1.036865988,-1.286838004,0.702272782,0.77129182,1.119764737,0.409511065,0.534700983,0,0,1,0,0,0,0
BSU01590,ybaS,-1.226892053,-1.045549562,-1.286301613,0.953928978,0.62617241,0.961088735,0.466829779,0.550723327,0,0,1,0,0,0,0
BSU36710,fdhD,-1.26348552,-0.961982108,-1.33179695,0.63050345,0.954856635,0.91342379,0.510637439,0.547843265,0,0,1,0,0,0,0
BSU11560,yjbI,-1.18992758,-1.054948033,-1.308493787,0.910382265,0.841340396,0.868289669,0.338524675,0.594832395,0,0,1,0,0,0,0
BSU00800,yazB,-1.213702788,-1.046039602,-1.315107469,0.771471644,0.651106661,0.820759529,0.416755692,0.914756333,0,0,1,0,0,0,0
BSU17080,pksA,-1.238460501,-1.006662319,-1.26391273,0.657684586,0.725640987,1.156301473,0.273330416,0.696078089,0,0,1,0,0,0,0
BSU02970,yceK,-1.176011393,-1.189427159,-1.250645905,0.84900139,0.679021264,0.65184695,0.715781202,0.720433651,0,0,1,0,0,0,0
BSU03880,yczG,-1.256513951,-0.765599295,-1.489858774,0.647713532,0.914249743,0.897551908,0.542564066,0.509892771,0,0,1,0,0,0,0
BSU31210,yulB,-1.257774939,-1.077283787,-1.195740483,0.929544038,0.73737075,0.964555935,0.243345574,0.655982912,0,0,1,0,0,0,0
BSU08410,yfiV,-1.195483382,-1.068577252,-1.301981147,1.034014713,0.688662428,0.760043272,0.427848345,0.655473023,0,0,1,0,0,0,0
BSU21700,ypoP,-1.269126873,-0.955957626,-1.301710687,0.680352273,0.934759761,0.944127124,0.277746589,0.689809439,0,0,1,0,0,0,0
BSU33670,rghRB,-1.261073,-0.755542053,-1.488825631,0.695914759,0.457570913,0.948502275,0.553260063,0.850192673,0,0,1,0,0,0,0
BSU19130,yocA,-1.181481187,-1.104692423,-1.307670392,0.863405859,0.880094764,0.656948974,0.525840048,0.667554357,0,0,1,0,0,0,0
BSU34780,yvcI,-1.248053645,-1.065549113,-1.260985398,0.668228218,0.760030024,1.010285193,0.452407807,0.683636913,0,0,1,0,0,0,0
BSU11550,yjbH,-1.282269532,-1.057238022,-1.226088077,0.93927954,0.772823311,0.830871882,0.36637274,0.656248158,0,0,1,0,0,0,0
BSU40390,walH,-1.251229787,-1.010931043,-1.316561663,0.715814414,0.65589333,0.725681232,0.50324966,0.978083856,0,0,1,0,0,0,0
BSU08520,recX,-1.260941843,-1.03010493,-1.295734497,0.772957781,0.676172973,0.834324417,0.464738863,0.838587235,0,0,1,0,0,0,0
BSU33520,csoR,-1.227832876,-1.18975979,-1.18459447,0.678448161,0.811132072,0.914420027,0.572475901,0.625710975,0,0,1,0,0,0,0
BSU24220,spo0A,-1.227947368,-1.023483988,-1.343310603,0.824271553,0.723995928,0.815584051,0.532301508,0.698588918,0,0,1,0,0,0,0
BSU16960,rny,-1.241849178,-1.056205239,-1.286705297,0.517740708,0.84271178,0.796029162,0.5486693,0.879608765,0,0,1,0,0,0,0
BSU25510,lepA,-1.244132381,-1.014398953,-1.327927228,0.781332233,0.700324142,0.854451068,0.471830999,0.77852012,0,0,1,0,0,0,0
BSU37070,rpmEA,-1.306220609,-1.041442825,-1.235825682,0.814461648,0.736492673,0.602235881,0.502329504,0.927969411,0,0,1,0,0,0,0
BSU00990,rpmGB,-1.206108451,-1.034657754,-1.33356522,0.769542648,0.740952081,0.678963001,0.432383646,0.952490048,0,0,1,0,0,0,0
BSU25410,rpsU,-1.28502575,-0.871044356,-1.415438228,0.696153053,0.718751462,0.808914211,0.567035162,0.780654446,0,0,1,0,0,0,0
BSU34950,pelC,-0.938479197,-1.334727211,-1.240408959,0.696900077,0.608561131,0.914588965,0.279358535,1.014206659,0,0,1,0,0,0,0
BSU36900,glyA,-1.22399103,-1.03711727,-1.243207057,0.593524549,0.869241266,0.810739359,0.192278037,1.038532146,0,0,1,0,0,0,1
BSU00330,yabA,-1.262345783,-1.149185321,-1.180832533,0.891508032,0.777282708,0.715441055,0.444553233,0.763578609,0,0,1,0,0,0,0
BSU29580,thiI,-1.20968696,-0.976498887,-1.366727215,0.817269161,0.710486485,0.882369786,0.335930491,0.806857138,0,0,1,0,0,0,0
BSU21820,thyB,-1.266288857,-0.922928533,-1.366282155,0.781764637,0.489869014,0.972471768,0.552541077,0.758853048,0,0,1,0,0,0,0
BSU03230,putR,-1.260859399,-0.947802112,-1.299140844,0.345373479,1.004914768,0.771599859,0.429086156,0.956828092,0,0,1,0,0,0,0
BSU24250,ahrC,-1.193095025,-1.118494022,-1.272841815,0.94977317,0.665365168,0.763665461,0.443697262,0.761929801,0,0,1,0,0,0,0
BSU36300,glcR,-1.273109676,-1.064229517,-1.226278022,1.027541347,0.627638478,0.511843224,0.865415462,0.531178704,0,0,1,0,0,0,0
BSU08730,perR,-1.235133064,-1.09202336,-1.275863172,0.811354988,0.745184829,0.740849981,0.793018035,0.512611762,0,0,1,0,0,0,0
BSU18460,gltC,-1.284990969,-1.025156333,-1.256570544,0.802252403,0.79950522,0.840619689,0.341542328,0.782798206,0,0,1,0,0,0,0
BSU18420,ftsR,-1.258004847,-0.964734555,-1.338703874,0.643507429,0.638552839,1.004065791,0.477398933,0.797918284,0,0,1,0,0,0,0
BSU27000,adhR,-1.128283954,-0.916922897,-1.474933375,0.796370813,1.026993109,0.384861257,0.574719576,0.737195471,0,0,1,0,0,0,0
BSU17450,glnR,-1.350636749,-0.833486328,-1.335088907,0.506862717,1.037586028,0.847532348,0.487825854,0.639405037,0,0,1,0,0,0,0
BSU24610,sinR,-1.262585536,-0.981150241,-1.333267616,0.641214597,0.865817507,0.862096764,0.477185429,0.730689095,0,0,1,0,0,0,0
BSU23590,ansR,-1.189654188,-1.079919633,-1.31170443,0.635534954,0.621415637,1.004791469,0.542141274,0.777394917,0,0,1,0,0,0,0
BSU27520,cymR,-1.278428603,-1.076158272,-1.183119697,0.94343514,0.611405641,0.941016627,0.280500362,0.761348802,0,0,1,0,0,0,0
BSU33950,cggR,-1.228156362,-0.997805824,-1.269462353,1.012273573,0.520674758,1.070378481,0.295962953,0.596134774,0,0,1,0,0,0,0
BSU00470,purR,-1.259615538,-1.01076612,-1.279917151,0.752120488,0.885666658,0.847427238,0.289533326,0.775551099,0,0,1,0,0,0,0
BSU17850,lexA,-1.246104896,-1.102011785,-1.234217428,0.644978034,0.767420336,0.970355845,0.452340138,0.747239755,0,0,1,0,0,0,0
BSU27500,trmU,-1.224577241,-1.041786408,-1.299645128,0.762438823,0.749636269,0.820319386,0.343932921,0.889681378,0,0,1,0,0,0,0
BSU00810,dusB,-1.22644228,-1.058199304,-1.29643885,0.732124544,0.615951988,0.892394931,0.464256249,0.876352724,0,0,1,0,0,0,0
BSU22770,mtrB,-1.220418721,-1.030647591,-1.334935429,0.639058607,0.706633716,0.973192664,0.567726844,0.69938991,0,0,1,0,0,0,0
BSU12820,spoIISB,-1.227223009,-1.131203362,-1.227028237,0.897818924,0.840214321,0.784457271,0.441077731,0.621886361,0,0,1,0,0,0,0
BSU14410,sipT,-1.236679365,-1.015999652,-1.315338813,0.745888821,0.767973821,1.000851198,0.473308897,0.579995092,0,0,1,0,0,0,0
BSU25130,nfo,-1.25787947,-0.998002581,-1.312768699,0.797992064,0.609161693,0.92210182,0.429727636,0.809667537,0,0,1,0,0,0,0
BSU21920,ugtP,-1.235943253,-1.040907024,-1.298660185,0.830444244,0.681816184,0.979235786,0.51479089,0.569223357,0,0,1,0,0,0,0
BSU35530,tagO,-1.247667175,-1.028274227,-1.276040253,0.775836192,0.833866592,1.002395504,0.386402468,0.553480899,0,0,1,0,0,0,0
BSU40400,walK,-1.285612151,-0.956234278,-1.330663367,0.794612331,0.704496767,0.776855706,0.435659333,0.860885657,0,0,1,0,0,0,0
BSU34430,racX,-0.743717772,-0.647082248,-0.681585167,-0.462009698,0.211911911,-0.005975988,0.025292653,2.30316631,0,0,0,0,0,0,1
BSU24600,sinI,-0.541513995,-0.412375622,-0.887255647,-0.510773589,-0.343659054,0.43152512,-0.012812833,2.276865621,0,0,0,0,0,0,1
BSU28900,lrgB,-0.778536854,-0.472455133,-1.027819567,0.281372065,-0.238507905,0.076138549,-0.069010934,2.228819778,0,0,1,0,0,0,1
BSU36220,ywqG,-0.773296758,-0.410466332,-1.030755377,0.215805827,-0.108922858,-0.109024386,-0.041443881,2.258103764,0,0,1,0,0,0,1
BSU36210,ywqH,-0.721443008,-0.588407642,-0.798043709,-0.129167583,-0.430202389,0.213274412,0.16913271,2.284857208,0,0,0,0,0,0,1
BSU39320,yxiB,-0.704632138,-0.506316316,-0.894083259,-0.159761158,-0.362719756,-0.043295065,0.407453986,2.263353707,0,0,0,0,0,0,1
BSU12120,yjfB,-0.537720614,-0.764060087,-0.711805801,-0.17017415,-0.291700083,0.158348698,-0.023978259,2.341090297,0,0,0,0,0,0,1
BSU36200,ywqI,-0.720172725,-0.63745191,-0.856423289,-0.172866745,-0.309657285,0.199455452,0.234113324,2.263003179,0,0,1,0,0,0,1
BSU07480,yfmG,-0.935212862,-0.407808668,-1.002368553,-0.210085546,-0.126716324,0.335320772,0.16651178,2.180359401,0,0,0,0,0,0,1
BSU10210,yhfF,-0.571525149,-0.565034224,-0.987073364,-0.23025955,-0.196107335,-0.13298748,0.427324968,2.255662133,0,0,0,0,0,0,1
BSU39310,yxiC,-0.807997552,-0.245029782,-0.929033799,-0.248919895,-0.394157678,-0.004939365,0.380160582,2.249917489,0,0,0,0,0,0,1
BSU38850,yxkC,-0.743679224,-0.587460372,-0.728034143,-0.261296754,-0.021506159,0.041465682,-0.044559257,2.345070227,0,0,1,0,0,0,1
BSU17559,ynzI,-0.780580666,-0.769367286,-0.477030672,-0.35952313,-0.438471752,0.597025321,0.015935071,2.212013115,0,0,0,0,0,0,1
BSU26120,yqbG,-0.621159206,-0.45888573,-0.878299213,-0.182241886,-0.250608265,0.329589954,-0.254192619,2.315796966,0,0,0,0,0,0,1
BSU14010,cheV,-0.792813357,-0.409175072,-0.754535995,-0.297085104,-0.370075324,0.275986036,0.038624824,2.309073992,0,0,0,0,0,0,1
BSU14900,ctaD,-0.667752585,-0.674842817,-0.874018876,-0.021926977,-0.099476297,0.059511491,-0.028024098,2.306530158,0,0,1,0,0,0,1
BSU14890,ctaC,-0.659732986,-0.332908019,-1.065941703,0.017936792,0.025028084,-0.078416725,-0.20160301,2.295637566,0,0,0,0,0,0,1
BSU14910,ctaE,-0.744338915,-0.237414654,-1.043287829,0.077074823,-0.159186629,-0.229404651,0.053046741,2.283511114,0,0,1,0,0,0,1
BSU38400,epr,-0.678510649,-0.490113303,-0.653069939,-0.510716652,-0.409654827,0.202280915,0.226318267,2.313466188,0,0,0,0,0,0,1
BSU35330,fliS,-0.613375888,-0.486483768,-0.686316003,-0.421966708,-0.365149536,0.165585865,0.046541273,2.361164766,0,0,0,0,0,0,1
BSU35320,fliT,-0.621897992,-0.496305066,-0.689135619,-0.299763691,-0.509061939,0.235775334,0.038174934,2.342214039,0,0,0,0,0,0,1
BSU09370,lytF,-0.655001841,-0.497189849,-0.714261687,-0.468772514,-0.40566406,0.28653413,0.146608378,2.307747443,0,0,0,0,1,0,1
BSU02180,ybfE,-0.84172418,-0.775074028,-0.83744357,-0.129849532,0.060678041,0.135504846,0.169383249,2.218525174,0,0,0,0,0,0,1
BSU33770,sdpC,-0.776560103,-0.531092475,-0.724357451,-0.277091741,-0.295222277,0.041160626,0.247253936,2.315909485,0,0,0,0,0,0,1
BSU24620,tasA,-0.877409303,-0.67885316,-0.877432229,0.215115418,-0.07094505,0.098341359,-0.03086396,2.222046924,0,0,1,0,0,0,1
BSU39940,yxaL,-0.832406358,-0.592479288,-0.887525815,0.059468579,0.107585284,-0.057022659,-0.066021032,2.26840129,0,0,1,0,0,0,1
BSU22540,qcrC,-0.733564812,-0.664966064,-0.869030935,-0.053034848,-0.023689364,-0.017942226,0.069644134,2.292584115,0,0,0,0,0,0,1
BSU31250,tlpA,-0.7104634,-0.342879926,-1.070955718,0.342725096,-0.217007758,-0.135281337,-0.110181329,2.244044371,0,0,1,0,0,0,1
BSU03440,tlpC,-0.533536778,-0.087712355,-1.136465438,-0.066164172,-0.348645668,-0.03242158,-0.092979909,2.297925899,0,0,0,0,0,0,1
BSU31260,mcpB,-0.720554446,-0.459753724,-0.762214965,-0.097550409,-0.294861298,0.068194078,-0.095102168,2.361842931,0,0,1,0,0,0,1
BSU31230,tlpB,-0.752723333,-0.54548042,-0.775339483,-0.255328262,-0.276548778,0.376596333,-0.061892145,2.290716088,0,0,1,0,0,0,1
BSU13950,mcpC,-0.671956032,-0.437887508,-0.73468313,-0.403695625,-0.285885879,0.15589548,0.022912062,2.355300631,0,0,0,0,0,0,1
BSU13690,motA,-0.808508719,-0.558867486,-0.918520525,-0.257558921,-0.233279744,0.396854951,0.170103109,2.209777336,0,0,1,0,0,0,1
BSU13680,motB,-0.79885757,-0.64073087,-0.88914559,-0.245648106,-0.181079435,0.370475419,0.171159049,2.213827104,0,0,1,0,1,0,1
BSU31580,maeN,-0.676109157,-0.662276571,-0.724013053,-0.159427338,-0.248802932,0.053677086,0.075108953,2.341843012,0,0,0,0,0,0,1
BSU11360,appD,-0.72612244,-0.535401914,-0.791036322,-0.487357809,0.031495349,0.066829184,0.139897747,2.301696205,0,0,0,0,0,0,1
BSU11390,appB,-0.672714464,-0.510605638,-0.728888648,-0.385513417,-0.24959204,-0.011501208,0.213893454,2.344921961,0,0,0,0,0,0,1
BSU11400,appC,-0.664863848,-0.532259447,-0.763929818,-0.411917192,-0.274749758,0.117022994,0.209413934,2.321283136,0,0,0,0,0,0,1
BSU34390,pnbA,-0.755373491,-0.363606558,-0.917549571,-0.224668372,-0.076918789,0.011439906,0.00315137,2.323525504,0,0,0,0,0,0,1
BSU34440,pbpE,-0.807230138,-0.615389353,-0.837559312,-0.388017315,0.458702073,0.020808463,-0.045960986,2.214646567,0,0,0,0,0,0,1
BSU06180,pspA,-0.628912966,-0.386527128,-0.92863404,-0.075022862,-0.122602173,0.006796328,-0.21572688,2.35062972,0,0,1,0,0,0,1
BSU27050,levF,-0.556019366,-0.521174866,-0.717020434,-0.264355234,-0.29339533,0.189265849,-0.217626934,2.380326315,0,0,0,0,0,0,1
BSU27040,levG,-0.609035198,-0.455322607,-0.731511328,-0.053821622,-0.521082805,0.039392548,-0.037015627,2.368396639,0,0,0,0,0,0,1
BSU18330,ppsB,-0.858870455,-0.354738627,-1.094168881,-0.257630473,-0.143353118,0.396403061,0.15075977,2.161598722,0,0,0,0,0,0,1
BSU31080,bslA,-0.595426667,-0.435941995,-0.781396234,0.310528564,-0.41088451,-0.206493784,-0.222878299,2.342492924,0,0,1,0,0,0,1
BSU36250,ptkA,-0.67133394,-0.514835651,-0.849615118,0.005052615,-0.304201198,-0.005537298,0.00170774,2.33876285,0,0,1,0,0,0,1
BSU36240,ptpZ,-0.721507645,-0.510025259,-0.994699703,0.172787501,-0.345039014,0.057327424,0.08956673,2.251589967,0,0,1,0,0,0,1
BSU31900,yukD,-0.809172322,-0.583751254,-0.91889087,0.229797468,-0.411398627,-0.10179845,0.414394832,2.180819224,0,0,1,0,0,0,1
BSU31550,nupO,-0.776612782,-0.352349786,-0.91558338,-0.438641036,-0.13782398,0.123023049,0.227250008,2.270737907,0,0,0,0,0,0,1
BSU14570,ykyA,-0.656179169,-0.466393742,-0.844503855,-0.010289769,-0.172467347,-0.295848392,0.097972038,2.347710237,0,0,0,0,0,0,1
BSU26860,yraO,-0.928257078,-0.322926022,-1.085295195,-0.183759456,-0.126532337,0.329758737,0.155160688,2.161850662,0,0,0,0,0,0,1
BSU06812,yeeF,-0.747674517,-0.552939321,-0.821864987,-0.082919513,-0.306568964,-0.029029494,0.238572134,2.302424661,0,0,1,0,0,0,1
BSU39930,yxaM,-0.725150843,-0.4014624,-0.937566068,-0.134762704,-0.406483641,0.114845967,0.211877793,2.278701896,0,0,0,0,0,0,1
BSU34330,epsE,-0.558619677,-0.417884195,-0.811933047,-0.358875315,-0.503083395,0.281499827,0.047099807,2.321795996,0,0,0,0,0,0,1
BSU26760,yrdC,-0.549246111,-0.319485554,-0.853560065,-0.368177232,-0.46268378,0.193062966,0.019058892,2.341030884,0,0,0,0,0,0,1
BSU39950,yxaJ,-0.852274639,-0.323247908,-1.010458634,0.097516838,-0.185903914,0.075875312,-0.058682627,2.257175573,0,0,1,0,0,0,1
BSU17800,yndJ,-0.801063877,-0.639177448,-0.891390098,0.046411672,-0.264716419,0.150752212,0.155040481,2.244143476,0,0,1,0,0,0,1
BSU02710,yczC,-0.729390916,-0.786858695,-0.860573081,0.03485219,-0.217802658,0.021341149,0.310745975,2.227686037,0,0,1,0,0,0,1
BSU40590,yybM,-0.746394139,-0.484665842,-0.881554941,-0.231129202,-0.164791553,0.060493995,0.140008578,2.308033104,0,0,0,0,0,0,1
BSU26770,yrdB,-0.716808404,-0.743699179,-0.739147833,-0.363857082,-0.262025921,0.580982726,0.043122597,2.201433097,0,0,0,0,0,0,1
BSU02770,yccK,-0.8391143,-0.368612477,-0.866451057,-0.291470003,-0.169877821,0.480326443,-0.187477749,2.242676964,0,0,0,0,0,0,1
BSU01600,ybbA,-0.43069356,-0.587898748,-0.773428436,-0.122949072,-0.213142876,-0.051721988,-0.219973006,2.399807686,0,0,0,0,0,0,1
BSU05220,ydeJ,-0.847848744,-0.430130057,-0.710843463,-0.335586726,-0.201047679,0.065061135,0.133202428,2.327193106,0,0,0,0,0,0,1
BSU40160,yydH,-0.694199805,-0.336070834,-1.005985777,0.119749,-0.269336264,0.022739809,-0.136279647,2.299383516,0,0,0,0,0,0,1
BSU18610,yoaH,-0.619816217,-0.580139125,-0.661086938,-0.292025019,-0.315971002,0.177297628,-0.078801481,2.370542154,0,0,0,0,0,0,1
BSU01510,ybaJ,-0.795593882,-0.597133818,-0.936915758,-0.085673019,-0.281652881,0.221733845,0.254403409,2.220832104,0,0,1,0,0,0,1
BSU11410,yjbA,-0.736006096,-0.25104947,-0.777214647,-0.261144167,-0.317789254,0.139697866,-0.158164964,2.361670732,0,0,0,0,0,0,1
BSU19230,yocJ,-0.793176385,-0.499242348,-0.73428105,0.208489585,-0.299053778,-0.114264135,-0.098040587,2.329568699,0,0,1,0,0,0,1
BSU14340,yknW,-0.938484488,-0.706792424,-0.943617592,0.032905767,0.057288788,0.001067258,0.352762019,2.144870672,0,0,1,0,0,0,1
BSU19000,yobL,-0.681230351,-0.623574136,-0.813825783,-0.217888979,-0.312176773,0.186296376,0.165032432,2.297367214,0,0,0,0,0,0,1
BSU06190,ydjG,-0.620640056,-0.467565576,-0.733459734,-0.251389545,-0.209426704,0.051022899,-0.160762238,2.392220954,0,0,0,0,0,0,1
BSU13420,ykoW,-0.707954869,-0.513109565,-0.829479105,-0.065512879,-0.302271573,0.105047508,-0.019190225,2.332470709,0,0,1,0,0,0,1
BSU01980,skfH,-0.835252673,-0.903313913,-0.802533256,-0.023640106,-0.001113017,0.267742212,0.117208774,2.180901978,0,0,1,0,0,0,1
BSU01910,skfA,-0.524453675,-0.328448693,-0.928811427,0.243630836,-0.564983652,0.136227311,-0.324829242,2.291668542,0,0,0,0,0,0,1
BSU01970,skfG,-0.583640814,-0.48543526,-0.934012069,-0.004218625,-0.445390409,0.269405627,-0.11188791,2.29517946,0,0,0,0,0,0,1
BSU01935,skfC,-0.524265178,-0.357854193,-0.875743472,-0.296772016,-0.365421938,0.071185413,-0.018226707,2.367098091,0,0,0,0,0,0,1
BSU01950,skfE,-0.607894741,-0.32752097,-0.833452275,-0.369458707,-0.233485355,0.144829074,-0.1388731,2.365856073,0,0,0,0,0,0,1
BSU01960,skfF,-0.605403221,-0.271096045,-0.911068377,-0.277421232,-0.473927872,0.218130683,0.001131813,2.319654251,0,0,0,0,0,0,1
BSU19400,sodC,-0.600200531,-0.147022285,-1.073405243,-0.030181963,-0.62815886,0.001163009,0.23873092,2.239074953,0,0,0,0,0,0,1
BSU35319,smiA,-0.686410671,-0.446984044,-0.765637472,-0.401197475,-0.434547864,0.294809432,0.140766992,2.299201102,0,0,0,0,0,0,1
BSU01920,skfB,-0.661612588,-0.276948706,-0.990541184,0.321778205,-0.48778394,-0.066296325,-0.107298571,2.268703108,0,0,1,0,0,0,1
BSU37690,bacF,-0.70026324,-0.357876786,-0.767940587,-0.328793301,-0.557592089,0.124265805,0.292107893,2.296092305,0,0,0,0,0,0,1
BSU13920,splA,-0.707949773,-0.648510593,-0.638633297,0.175441942,-0.706926758,0.30151942,-0.021821708,2.246880766,0,0,1,0,0,0,1
BSU08290,yfiJ,-0.64339294,-0.247436378,-0.945035691,-0.066929073,-0.359777746,-0.107972879,0.028464346,2.342080361,0,0,0,0,0,0,1
BSU04010,sipU,-0.660108423,-0.674226667,-0.57360956,-0.204555624,-0.355378506,-0.012793306,0.114396483,2.366275604,0,0,0,0,0,0,1
BSU29200,accA,-1.191751427,-0.997392502,-1.308747201,1.056990935,0.528767598,0.524092752,0.349569658,1.038470187,0,0,1,0,0,0,1
BSU29210,accD,-1.216239084,-0.988610367,-1.244918945,1.177800925,0.501715061,0.43251796,0.299531796,1.038202653,0,0,1,0,0,0,1
BSU27610,apt,-1.270914879,-0.964990046,-1.269752976,1.024211692,0.450767126,0.670175851,0.352779346,1.007723886,0,0,1,0,0,0,0
BSU23610,nudF,-1.256555075,-0.943126691,-1.320069902,1.000990442,0.577050944,0.708007478,0.307221549,0.926481256,0,0,1,0,0,0,0
BSU39780,iolS,-1.166819627,-0.901320862,-1.266111545,0.895740941,0.85690881,0.174152418,0.12680074,1.280649126,0,0,1,0,0,0,1
BSU36010,alsS,-1.245007607,-0.922452864,-1.343155269,0.856414184,0.391663011,0.758183544,0.434576132,1.069778868,0,0,1,0,0,0,0
BSU15300,bpr,-1.204395739,-0.781808814,-1.438947606,1.158940546,0.659219438,0.435714367,0.258431513,0.912846294,0,0,1,0,0,0,0
BSU05440,nap,-1.123592527,-0.980051702,-1.233379,1.159210048,0.610846879,0.282568863,0.079069364,1.205328074,0,0,1,0,0,0,1
BSU36590,clsA,-1.20213523,-0.959238399,-1.341796558,0.99981948,0.561154533,0.712136909,0.257175403,0.972883863,0,0,1,0,0,0,0
BSU04760,ydcG,-1.435046233,-0.89578444,-1.155427826,1.193149607,0.556036309,0.546010033,0.418084425,0.772978124,0,0,1,0,0,0,0
BSU14130,ykuL,-1.10460617,-0.939059948,-1.378368711,1.096004336,0.242378992,0.499968254,0.44968401,1.133999239,0,0,1,0,0,0,0
BSU08750,ygxA,-1.12222147,-0.956233208,-1.277952904,1.027509755,0.186372115,0.517085458,0.305690957,1.319749296,0,0,1,0,0,0,0
BSU23600,yqxK,-1.176769509,-1.066858009,-1.296308322,1.018734998,0.64924154,0.747157705,0.291806342,0.832995255,0,0,1,0,0,0,0
BSU12030,yjdF,-1.184439427,-1.046202502,-1.231880972,0.947284882,0.884423095,0.372257969,0.196311286,1.06224567,0,0,1,0,0,0,1
BSU27210,yrhF,-1.225562437,-0.894320529,-1.328446198,0.917354611,0.785110117,0.448603921,0.183445927,1.113814588,0,0,1,0,0,0,0
